,CASE_STATUS,FULL_TIME,PREVAILING_WAGE,lat,lon
38072,CERTIFIED-WITHDRAWN,1.0,36795.2,29.7604267,-95.3698028
38073,CERTIFIED-WITHDRAWN,1.0,56618.0,37.7749295,-122.4194155
38074,DENIED,1.0,58240.0,38.8779723,-76.8317325
38075,CERTIFIED,0.0,41225.6,29.5635666,-95.2860474
38076,WITHDRAWN,1.0,58614.0,38.8338816,-104.8213634
38077,WITHDRAWN,1.0,63523.0,39.0839973,-77.1527578
38078,CERTIFIED-WITHDRAWN,1.0,60528.0,37.4418834,-122.1430195
38079,CERTIFIED-WITHDRAWN,1.0,99942.0,32.715738,-117.1610838
38080,WITHDRAWN,1.0,70429.0,40.4842027,-88.9936873
38081,DENIED,1.0,76294.4,34.0197335,-117.9586754
38082,WITHDRAWN,1.0,111114.0,40.7281575,-74.0776417
38083,CERTIFIED,1.0,73923.0,37.7749295,-122.4194155
38084,CERTIFIED,1.0,50419.0,40.1261743,-82.9290696
38085,DENIED,1.0,127379.0,38.9071923,-77.03687070000002
38086,CERTIFIED,1.0,61506.0,35.99403289999999,-78.898619
38087,WITHDRAWN,1.0,87110.0,40.063961600000006,-80.72091490000003
38088,WITHDRAWN,1.0,141898.0,37.36883,-122.0363496
38089,CERTIFIED,1.0,55765.0,38.8906038,-90.1842764
38090,WITHDRAWN,0.0,49046.0,35.9250637,-86.86888990000001
38091,DENIED,0.0,67600.0,40.7127837,-74.00594129999998
38092,CERTIFIED-WITHDRAWN,1.0,73466.0,42.6583356,-71.1367953
38093,CERTIFIED-WITHDRAWN,1.0,89086.0,40.3572976,-74.66722259999997
38094,CERTIFIED,1.0,69763.0,30.267153000000004,-97.7430608
38095,CERTIFIED,1.0,61547.0,37.5071591,-122.2605222
38096,CERTIFIED,1.0,69056.0,37.36883,-122.0363496
38097,WITHDRAWN,1.0,41954.0,43.2159232,-88.03141740000002
38098,CERTIFIED-WITHDRAWN,1.0,58178.0,34.07537620000001,-84.2940899
38099,CERTIFIED-WITHDRAWN,0.0,64314.0,43.1706128,-78.6903098
38100,CERTIFIED,1.0,77563.0,33.7489954,-84.3879824
38101,DENIED,0.0,56118.4,38.30318370000001,-77.46053990000001
38102,CERTIFIED,1.0,36566.0,32.2371465,-80.8603868
38103,CERTIFIED-WITHDRAWN,1.0,60736.0,40.554887,-74.4642861
38104,CERTIFIED,1.0,76149.0,30.267153000000004,-97.7430608
38105,CERTIFIED-WITHDRAWN,1.0,59488.0,42.6389216,-83.2910468
38106,CERTIFIED-WITHDRAWN,1.0,60091.0,29.7604267,-95.3698028
38107,CERTIFIED,1.0,96013.0,41.36453820000001,-74.10597750000002
38108,CERTIFIED-WITHDRAWN,1.0,55109.6,40.7127837,-74.00594129999998
38109,CERTIFIED-WITHDRAWN,0.0,40248.0,32.7766642,-96.7969879
38110,WITHDRAWN,0.0,61299.0,40.262570200000006,-80.1872797
38111,CERTIFIED,1.0,57366.0,33.4483771,-112.0740373
38112,CERTIFIED,1.0,60050.0,32.832811199999995,-117.2712717
38113,CERTIFIED-WITHDRAWN,1.0,35560.08,36.1539816,-95.992775
38114,CERTIFIED-WITHDRAWN,1.0,69826.0,42.36837,-83.3527097
38115,CERTIFIED,1.0,54954.0,28.0836269,-80.6081089
38116,CERTIFIED-WITHDRAWN,1.0,64085.0,41.8781136,-87.62979820000002
38117,DENIED,1.0,244689.0,39.1856597,-78.16333409999999
38118,DENIED,1.0,68204.0,40.7127837,-74.00594129999998
38119,CERTIFIED-WITHDRAWN,1.0,39749.0,29.028318,-81.3031179
38120,CERTIFIED,1.0,57803.0,40.4842027,-88.9936873
38121,CERTIFIED,1.0,27768.0,37.4137536,-79.1422464
38122,CERTIFIED-WITHDRAWN,0.0,69326.0,33.0198431,-96.6988856
38123,DENIED,1.0,58261.0,36.6002378,-121.8946761
38124,CERTIFIED,1.0,82618.0,29.7604267,-95.3698028
38125,DENIED,1.0,93829.0,30.3321838,-81.655651
38126,WITHDRAWN,1.0,56680.0,29.5635666,-95.2860474
38127,DENIED,1.0,79082.0,42.2808256,-83.7430378
38128,CERTIFIED,0.0,64938.0,40.2115109,-74.6796651
38129,CERTIFIED,1.0,71760.0,39.2673283,-76.7983067
38130,DENIED,1.0,63149.0,41.1953739,-73.4378988
38131,WITHDRAWN,0.0,53533.0,39.536482,-104.8970678
38132,WITHDRAWN,1.0,123282.0,37.36883,-122.0363496
38133,CERTIFIED,1.0,60757.0,42.8142432,-73.93956870000002
38134,CERTIFIED-WITHDRAWN,1.0,58115.0,39.768403,-86.158068
38135,CERTIFIED-WITHDRAWN,1.0,73174.0,47.6062095,-122.33207079999998
38136,CERTIFIED,1.0,84656.0,41.0534302,-73.53873409999999
38137,CERTIFIED,1.0,87318.0,40.3356483,-75.9268747
38138,WITHDRAWN,1.0,89502.0,37.6818745,-121.7680088
38139,WITHDRAWN,1.0,57678.4,40.744679,-73.94854240000002
38140,CERTIFIED,1.0,70678.0,43.0389025,-87.9064736
38141,DENIED,1.0,111363.0,39.0181651,-77.20859140000002
38142,CERTIFIED,1.0,70865.6,37.54826970000001,-121.9885719
38143,CERTIFIED,1.0,72010.0,40.7127837,-74.00594129999998
38144,WITHDRAWN,1.0,85530.0,40.7830603,-73.9712488
38145,CERTIFIED,1.0,95680.0,40.3572976,-74.66722259999997
38146,CERTIFIED,1.0,74110.0,33.7489954,-84.3879824
38147,CERTIFIED,1.0,70970.0,40.7127837,-74.00594129999998
38148,WITHDRAWN,1.0,46880.0,41.308274,-72.9278835
38149,CERTIFIED-WITHDRAWN,1.0,64522.0,45.487062,-122.8037102
38150,DENIED,1.0,56000.0,42.3600825,-71.0588801
38151,WITHDRAWN,1.0,76003.0,44.1858193,-88.462609
38152,CERTIFIED-WITHDRAWN,1.0,61298.0,39.7390721,-75.5397878
38153,CERTIFIED,0.0,57325.0,33.7489954,-84.3879824
38154,DENIED,1.0,104042.0,40.7066174,-74.54932840000002
38155,WITHDRAWN,1.0,121222.0,37.7749295,-122.4194155
38156,WITHDRAWN,1.0,50380.86,40.7127837,-74.00594129999998
38157,CERTIFIED-WITHDRAWN,1.0,78603.0,44.2619309,-88.4153847
38158,WITHDRAWN,1.0,74048.0,37.5407246,-77.4360481
38159,WITHDRAWN,1.0,52832.0,42.5047161,-71.19562049999998
38160,CERTIFIED,1.0,81869.0,29.7604267,-95.3698028
38161,DENIED,1.0,53914.0,39.6837226,-75.7496572
38162,DENIED,1.0,60237.0,29.7604267,-95.3698028
38163,CERTIFIED-WITHDRAWN,1.0,116605.0,37.3860517,-122.0838511
38164,CERTIFIED,1.0,83554.0,25.7616798,-80.1917902
38165,WITHDRAWN,1.0,187200.0,44.6688524,-90.1717987
38166,CERTIFIED-WITHDRAWN,0.0,103542.4,26.640628000000003,-81.87230840000002
38167,WITHDRAWN,1.0,81515.0,32.715738,-117.1610838
38168,WITHDRAWN,1.0,54870.0,36.1699412,-115.13982959999998
38169,WITHDRAWN,1.0,99362.0,42.03336229999999,-87.88339909999998
38170,DENIED,1.0,48651.0,41.18654779999999,-73.1951767
38171,CERTIFIED-WITHDRAWN,1.0,45110.0,40.4258686,-86.9080655
38172,CERTIFIED,1.0,36670.0,35.612661,-77.3663538
38173,CERTIFIED,1.0,60091.0,42.3736158,-71.10973349999998
38174,CERTIFIED,1.0,86986.0,45.5228939,-122.989827
38175,WITHDRAWN,1.0,76149.0,39.9525839,-75.1652215
38176,CERTIFIED-WITHDRAWN,0.0,60000.0,47.6101497,-122.2015159
38177,DENIED,1.0,41537.6,39.0045544,-76.8755282
38178,DENIED,1.0,51584.0,30.4582829,-91.1403196
38179,CERTIFIED,1.0,71323.0,43.0389025,-87.9064736
38180,WITHDRAWN,1.0,69451.0,40.7281575,-74.0776417
38181,CERTIFIED,1.0,66165.0,45.0860765,-93.2632821
38182,CERTIFIED-WITHDRAWN,1.0,69056.0,38.9071923,-77.03687070000002
38183,CERTIFIED-WITHDRAWN,1.0,57533.0,41.25236339999999,-95.9979883
38184,CERTIFIED-WITHDRAWN,0.0,73923.2,37.55854650000001,-122.2710788
38185,CERTIFIED-WITHDRAWN,1.0,60341.0,41.49932,-81.6943605
38186,DENIED,1.0,68515.0,40.1105875,-88.2072697
38187,CERTIFIED,1.0,45864.0,33.8545479,-84.21714240000001
38188,CERTIFIED,1.0,83762.0,40.7127837,-74.00594129999998
38189,CERTIFIED-WITHDRAWN,1.0,108100.0,37.3541079,-121.9552356
38190,WITHDRAWN,1.0,102211.0,36.3728538,-94.2088172
38191,WITHDRAWN,1.0,46952.0,41.308274,-72.9278835
38192,CERTIFIED-WITHDRAWN,1.0,68931.0,37.4852152,-122.2363548
38193,CERTIFIED,1.0,72218.0,32.96179,-96.8291685
38194,CERTIFIED-WITHDRAWN,1.0,83762.0,42.960727,-85.4954803
38195,DENIED,1.0,43500.0,34.1083449,-117.2897652
38196,DENIED,1.0,104416.0,29.7604267,-95.3698028
38197,CERTIFIED,0.0,63149.0,34.165357,-118.6089752
38198,DENIED,1.0,52540.8,30.267153000000004,-97.7430608
38199,CERTIFIED-WITHDRAWN,1.0,81200.0,26.1003654,-80.3997748
38200,CERTIFIED,1.0,86266.0,37.3382082,-121.88632859999998
38201,WITHDRAWN,1.0,70304.0,40.0756627,-75.4590816
38202,WITHDRAWN,1.0,67621.0,37.4418834,-122.1430195
38203,CERTIFIED-WITHDRAWN,1.0,69971.0,38.8048355,-77.0469214
38204,DENIED,1.0,62211.0,26.1224386,-80.13731740000001
38205,DENIED,1.0,129020.0,44.977753,-93.2650108
38206,CERTIFIED-WITHDRAWN,1.0,108763.0,40.7127837,-74.00594129999998
38207,CERTIFIED,0.0,63149.0,34.0211224,-118.3964665
38208,CERTIFIED-WITHDRAWN,1.0,68411.0,37.7652065,-122.2416355
38209,DENIED,1.0,38022.4,32.715738,-117.1610838
38210,CERTIFIED,0.0,33467.2,34.055103,-117.7499909
38211,DENIED,1.0,45448.0,37.5296593,-122.0402399
38212,WITHDRAWN,1.0,58926.4,42.3222599,-83.1763145
38213,CERTIFIED,1.0,62234.0,37.6624312,-121.8746789
38214,CERTIFIED-WITHDRAWN,1.0,67496.0,38.440429,-122.7140548
38215,CERTIFIED-WITHDRAWN,0.0,66602.0,37.3382082,-121.88632859999998
38216,DENIED,1.0,54766.0,34.0289259,-84.19857900000002
38217,WITHDRAWN,1.0,50045.0,40.20678839999999,-75.099807
38218,DENIED,1.0,43680.0,35.7795897,-78.6381787
38219,CERTIFIED-WITHDRAWN,0.0,48568.0,34.1742611,-97.1436254
38220,CERTIFIED,1.0,77626.0,40.7127837,-74.00594129999998
38221,CERTIFIED-WITHDRAWN,0.0,56285.0,43.0389025,-87.9064736
38222,CERTIFIED-WITHDRAWN,1.0,67038.0,44.977753,-93.2650108
38223,CERTIFIED,1.0,45219.0,41.2381,-85.85304690000002
38224,CERTIFIED-WITHDRAWN,1.0,75629.0,47.6739881,-122.121512
38225,CERTIFIED-WITHDRAWN,1.0,82971.0,40.1012856,-75.38355250000002
38226,CERTIFIED,1.0,86904.0,44.977753,-93.2650108
38227,CERTIFIED,1.0,38834.0,39.9525839,-75.1652215
38228,CERTIFIED,1.0,98550.0,33.980289299999995,-118.4517449
38229,CERTIFIED,1.0,55016.0,42.1014831,-72.589811
38230,DENIED,1.0,94120.0,41.878711,-71.38255579999998
38231,CERTIFIED-WITHDRAWN,0.0,59155.2,35.91319960000001,-79.05584449999998
38232,CERTIFIED-WITHDRAWN,0.0,60000.0,47.6101497,-122.2015159
38233,CERTIFIED,1.0,49947.0,38.9071923,-77.03687070000002
38234,WITHDRAWN,1.0,79747.0,32.7766642,-96.7969879
38235,CERTIFIED,0.0,56909.0,34.2073196,-84.14019259999998
38236,DENIED,1.0,91229.0,42.0333607,-88.0834059
38237,CERTIFIED,1.0,55120.0,38.8462236,-77.3063733
38238,CERTIFIED-WITHDRAWN,1.0,89300.0,29.6160671,-95.5577221
38239,CERTIFIED-WITHDRAWN,1.0,94182.4,34.1477849,-118.1445155
38240,WITHDRAWN,1.0,42078.0,26.1224386,-80.13731740000001
38241,WITHDRAWN,1.0,60008.0,33.6839473,-117.7946942
38242,CERTIFIED,1.0,54912.0,37.6624312,-121.8746789
38243,WITHDRAWN,0.0,40518.0,39.2014404,-85.9213796
38244,WITHDRAWN,0.0,67038.0,40.2364486,-83.3671432
38245,CERTIFIED-WITHDRAWN,1.0,81161.6,40.5795317,-74.1502007
38246,DENIED,1.0,29310.0,39.926813,-75.0246312
38247,DENIED,1.0,64792.0,37.36883,-122.0363496
38248,DENIED,1.0,37424.0,26.6167555,-80.06844790000002
38249,WITHDRAWN,0.0,61922.0,40.4406248,-79.9958864
38250,CERTIFIED,1.0,54933.0,26.1275862,-80.23310359999998
38251,CERTIFIED,1.0,59550.0,40.7127837,-74.00594129999998
38252,DENIED,1.0,89300.0,38.9012225,-77.2652604
38253,CERTIFIED,1.0,71386.0,30.267153000000004,-97.7430608
38254,CERTIFIED-WITHDRAWN,1.0,59925.0,37.6688205,-122.0807964
38255,CERTIFIED,1.0,65083.0,40.5187154,-74.4120953
38256,CERTIFIED-WITHDRAWN,0.0,67538.0,42.3222599,-83.1763145
38257,CERTIFIED-WITHDRAWN,0.0,47050.0,42.6064095,-83.1497751
38258,CERTIFIED,1.0,57160.0,37.948544,-91.7715303
38259,WITHDRAWN,0.0,58115.0,41.3909139,-72.8595447
38260,DENIED,1.0,82800.0,33.7489954,-84.3879824
38261,CERTIFIED-WITHDRAWN,1.0,88462.0,36.7468422,-119.7725868
38262,CERTIFIED-WITHDRAWN,1.0,50794.0,32.7766642,-96.7969879
38263,DENIED,0.0,50000.0,34.0007104,-81.0348144
38264,CERTIFIED,1.0,70429.0,37.654656,-122.4077498
38265,CERTIFIED-WITHDRAWN,1.0,50003.0,37.5407246,-77.4360481
38266,WITHDRAWN,1.0,45282.0,32.7766642,-96.7969879
38267,WITHDRAWN,1.0,74048.0,42.4906231,-71.27600890000002
38268,CERTIFIED,0.0,63814.0,38.9586307,-77.35700279999998
38269,DENIED,1.0,41267.0,42.3600825,-71.0588801
38270,WITHDRAWN,1.0,77189.0,39.0839973,-77.1527578
38271,CERTIFIED-WITHDRAWN,1.0,62712.0,42.06641670000001,-87.9372908
38272,WITHDRAWN,1.0,65582.0,40.7127837,-74.00594129999998
38273,CERTIFIED,1.0,49774.0,42.0333607,-88.0834059
38274,CERTIFIED,1.0,98342.0,37.4418834,-122.1430195
38275,CERTIFIED,1.0,94765.0,37.654656,-122.4077498
38276,WITHDRAWN,1.0,43035.2,40.7127837,-74.00594129999998
38277,WITHDRAWN,0.0,45157.0,39.2014404,-85.9213796
38278,DENIED,1.0,33550.0,29.7604267,-95.3698028
38279,WITHDRAWN,1.0,64043.2,40.6781784,-73.94415790000002
38280,CERTIFIED-WITHDRAWN,1.0,63773.0,42.20115379999999,-85.5800022
38281,WITHDRAWN,1.0,51584.0,30.4582829,-91.1403196
38282,WITHDRAWN,1.0,74006.4,42.4792618,-71.1522765
38283,CERTIFIED-WITHDRAWN,1.0,80400.0,40.7127837,-74.00594129999998
38284,DENIED,0.0,47445.0,34.0200114,-117.9495083
38285,CERTIFIED,1.0,67974.0,39.2037144,-76.8610462
38286,CERTIFIED,1.0,70304.0,40.39680120000001,-74.0915982
38287,CERTIFIED-WITHDRAWN,1.0,46900.0,34.1066756,-117.8067257
38288,DENIED,1.0,34091.0,40.6781784,-73.94415790000002
38289,DENIED,1.0,93558.0,47.6062095,-122.33207079999998
38290,CERTIFIED-WITHDRAWN,0.0,57949.0,41.6005448,-93.6091064
38291,WITHDRAWN,1.0,125757.0,38.8462236,-77.3063733
38292,WITHDRAWN,1.0,56784.0,33.6839473,-117.7946942
38293,CERTIFIED-WITHDRAWN,0.0,42411.0,25.7616798,-80.1917902
38294,CERTIFIED,1.0,74318.0,34.055569299999995,-117.1825381
38295,CERTIFIED,1.0,88275.0,38.5815719,-121.4943996
38296,WITHDRAWN,1.0,55598.4,40.8171184,-89.56794740000002
38297,DENIED,1.0,101088.0,40.7127837,-74.00594129999998
38298,CERTIFIED-WITHDRAWN,1.0,66955.0,40.4842027,-88.9936873
38299,DENIED,1.0,66123200.0,33.3061605,-111.8412502
38300,CERTIFIED,1.0,67038.0,39.9611755,-82.9987942
38301,WITHDRAWN,1.0,64459.0,40.7127837,-74.00594129999998
38302,CERTIFIED-WITHDRAWN,1.0,88483.0,33.9616801,-118.3531311
38303,DENIED,1.0,54163.0,40.0583238,-74.40566120000003
38304,CERTIFIED-WITHDRAWN,1.0,49234.0,42.6064095,-83.1497751
38305,CERTIFIED-WITHDRAWN,1.0,78624.0,37.36883,-122.0363496
38306,WITHDRAWN,1.0,69389.0,39.0997265,-94.5785667
38307,CERTIFIED,1.0,58437.0,29.7604267,-95.3698028
38308,CERTIFIED,1.0,65998.0,41.8525984,-72.64370219999998
38309,CERTIFIED,0.0,59155.2,29.8849504,-93.939947
38310,CERTIFIED,0.0,56888.0,40.6984348,-74.4015405
38311,CERTIFIED,1.0,43014.0,40.4406248,-79.9958864
38312,CERTIFIED-WITHDRAWN,1.0,50939.0,27.9658533,-82.8001026
38313,CERTIFIED,1.0,81494.0,37.5407246,-77.4360481
38314,DENIED,1.0,61256.0,42.33142700000001,-83.0457538
38315,CERTIFIED-WITHDRAWN,1.0,59259.0,41.8397865,-87.9535534
38316,WITHDRAWN,1.0,55245.0,40.5939636,-74.6049061
38317,DENIED,1.0,71240.0,32.814017699999994,-96.9488945
38318,CERTIFIED-WITHDRAWN,0.0,22520.0,42.3417565,-72.58842220000002
38319,DENIED,1.0,198149120.0,40.7607793,-111.89104740000002
38320,WITHDRAWN,1.0,83054.0,47.6101497,-122.2015159
38321,WITHDRAWN,1.0,69701.0,33.952602,-84.5499327
38322,CERTIFIED,0.0,57366.4,39.9525839,-75.1652215
38323,DENIED,1.0,59051.0,40.6781784,-73.94415790000002
38324,DENIED,1.0,84781.0,33.770050399999995,-118.1937395
38325,DENIED,1.0,67018.0,41.49932,-81.6943605
38326,DENIED,1.0,38438.4,42.2808256,-83.7430378
38327,DENIED,1.0,66290.0,40.8447819,-73.86482679999997
38328,CERTIFIED-WITHDRAWN,1.0,99423.0,37.3860517,-122.0838511
38329,DENIED,1.0,60673.6,33.7857948,-118.2643567
38330,DENIED,1.0,65874.0,29.7604267,-95.3698028
38331,CERTIFIED-WITHDRAWN,1.0,35838.0,39.165325,-86.5263857
38332,CERTIFIED,0.0,56909.0,34.07537620000001,-84.2940899
38333,DENIED,1.0,86278.0,47.6062095,-122.33207079999998
38334,CERTIFIED-WITHDRAWN,1.0,88691.0,42.3600825,-71.0588801
38335,CERTIFIED,1.0,96866.0,37.7749295,-122.4194155
38336,WITHDRAWN,1.0,80720.0,29.7604267,-95.3698028
38337,CERTIFIED,1.0,85322.0,37.36883,-122.0363496
38338,WITHDRAWN,1.0,86840.0,36.1539816,-95.992775
38339,DENIED,1.0,86965.0,40.7127837,-74.00594129999998
38340,CERTIFIED-WITHDRAWN,1.0,73788.0,42.0333607,-88.0834059
38341,CERTIFIED-WITHDRAWN,1.0,65978.0,33.7489954,-84.3879824
38342,DENIED,0.0,34520.0,40.7127837,-74.00594129999998
38343,DENIED,1.0,81390400.0,30.8365815,-83.9787808
38344,CERTIFIED-WITHDRAWN,1.0,48963.0,30.267153000000004,-97.7430608
38345,DENIED,1.0,103563.0,33.8583483,-118.0647871
38346,CERTIFIED,1.0,68952.0,45.52306220000001,-122.6764816
38347,WITHDRAWN,1.0,75338.0,33.7489954,-84.3879824
38348,CERTIFIED-WITHDRAWN,1.0,90251.0,40.7127837,-74.00594129999998
38349,CERTIFIED,1.0,37398.4,26.8797819,-80.0533743
38350,CERTIFIED-WITHDRAWN,1.0,61194.0,39.2903848,-76.6121893
38351,DENIED,1.0,36629.0,30.080174,-94.1265562
38352,CERTIFIED,1.0,87194.0,38.933867600000006,-77.17726040000002
38353,WITHDRAWN,1.0,91915.0,40.1416782,-75.1926937
38354,CERTIFIED,1.0,65416.0,44.9537029,-93.0899578
38355,CERTIFIED,1.0,49130.0,40.6781784,-73.94415790000002
38356,WITHDRAWN,1.0,109138.0,37.36883,-122.0363496
38357,CERTIFIED,1.0,23628.8,41.9778795,-91.6656232
38358,WITHDRAWN,1.0,65291.0,35.2270869,-80.8431267
38359,WITHDRAWN,1.0,46966.0,34.10084260000001,-117.7678355
38360,CERTIFIED,1.0,93640.0,37.4418834,-122.1430195
38361,DENIED,1.0,59571.0,41.7369803,-111.8338359
38362,DENIED,1.0,59592.0,34.18083920000001,-118.30896609999998
38363,DENIED,0.0,44595.2,32.8809603,-97.155012
38364,WITHDRAWN,1.0,56784.0,37.54826970000001,-121.9885719
38365,CERTIFIED-WITHDRAWN,1.0,116542.0,41.2428563,-73.20066390000002
38366,CERTIFIED,1.0,101088.0,47.6101497,-122.2015159
38367,DENIED,0.0,60133.0,32.814017699999994,-96.9488945
38368,DENIED,1.0,71700.0,37.3860517,-122.0838511
38369,CERTIFIED-WITHDRAWN,1.0,116584.0,42.3056501,-71.52450870000001
38370,CERTIFIED,0.0,67787.0,40.31733010000001,-74.61987909999998
38371,WITHDRAWN,1.0,107952.0,37.6807661,-122.3999715
38372,CERTIFIED-WITHDRAWN,1.0,63107.0,34.07537620000001,-84.2940899
38373,CERTIFIED-WITHDRAWN,1.0,40290.0,42.3600825,-71.0588801
38374,WITHDRAWN,1.0,108618.0,47.6739881,-122.121512
38375,CERTIFIED-WITHDRAWN,1.0,61630.0,42.443037200000006,-71.2289641
38376,DENIED,1.0,33051.0,40.0149856,-105.2705456
38377,WITHDRAWN,1.0,64334.0,39.9525839,-75.1652215
38378,WITHDRAWN,0.0,62982.0,42.6064095,-83.1497751
38379,WITHDRAWN,0.0,48942.0,18.4655394,-66.1057355
38380,CERTIFIED,1.0,48901.0,32.948333500000004,-96.7298519
38381,WITHDRAWN,1.0,72737.6,38.9071923,-77.03687070000002
38382,CERTIFIED,1.0,47216.0,41.8781136,-87.62979820000002
38383,CERTIFIED,1.0,77064.0,43.4252776,-88.1834277
38384,DENIED,1.0,55280.0,42.3600825,-71.0588801
38385,CERTIFIED,1.0,74610.0,40.4406248,-79.9958864
38386,CERTIFIED,1.0,114400.0,37.55854650000001,-122.2710788
38387,CERTIFIED,1.0,36795.0,43.6187102,-116.2146068
38388,WITHDRAWN,1.0,68806.0,40.5753817,-74.3223703
38389,DENIED,1.0,55831.0,39.9525839,-75.1652215
38390,CERTIFIED,1.0,89419.0,43.661471,-70.2553259
38391,DENIED,1.0,56565.0,44.8546856,-93.470786
38392,CERTIFIED,1.0,80096.0,47.6062095,-122.33207079999998
38393,CERTIFIED-WITHDRAWN,0.0,56035.2,34.0522342,-118.24368490000002
38394,DENIED,1.0,36504.0,34.1477849,-118.1445155
38395,CERTIFIED,0.0,108035.2,38.7651145,-76.8983059
38396,CERTIFIED-WITHDRAWN,1.0,67225.6,39.4195499,-76.7802528
38397,CERTIFIED-WITHDRAWN,1.0,64085.0,38.9695545,-77.38609759999999
38398,DENIED,1.0,59613.0,40.7127837,-74.00594129999998
38399,CERTIFIED-WITHDRAWN,1.0,19364.8,33.1031744,-96.6705503
38400,WITHDRAWN,1.0,112986.0,47.6768927,-122.2059833
38401,CERTIFIED,1.0,108534.0,37.7021521,-121.9357918
38402,CERTIFIED-WITHDRAWN,1.0,63856.0,30.267153000000004,-97.7430608
38403,CERTIFIED-WITHDRAWN,1.0,107744.0,35.2270869,-80.8431267
38404,WITHDRAWN,1.0,56347.0,40.4842027,-88.9936873
38405,WITHDRAWN,0.0,68141.0,38.6270025,-90.1994042
38406,CERTIFIED,1.0,77106.0,34.0522342,-118.24368490000002
38407,WITHDRAWN,1.0,69597.0,33.857328,-84.0199108
38408,WITHDRAWN,1.0,74942.0,37.3382082,-121.88632859999998
38409,CERTIFIED,1.0,38314.0,33.4734978,-82.0105148
38410,CERTIFIED,0.0,40809.6,41.8781136,-87.62979820000002
38411,WITHDRAWN,1.0,93704.0,34.02862260000001,-117.8103367
38412,DENIED,1.0,60112.0,40.27319110000001,-76.88670079999999
38413,CERTIFIED-WITHDRAWN,1.0,57096.0,39.2903848,-76.6121893
38414,CERTIFIED,1.0,53872.0,38.7699175,-90.4667501
38415,CERTIFIED,1.0,74963.0,39.9525839,-75.1652215
38416,CERTIFIED-WITHDRAWN,1.0,147805.0,40.7127837,-74.00594129999998
38417,WITHDRAWN,1.0,61194.0,30.1658207,-95.4612625
38418,CERTIFIED-WITHDRAWN,1.0,51147.0,38.6270025,-90.1994042
38419,CERTIFIED,1.0,62358.0,38.6270025,-90.1994042
38420,WITHDRAWN,1.0,99715.0,40.7127837,-74.00594129999998
38421,WITHDRAWN,1.0,79622.0,32.0835407,-81.0998342
38422,DENIED,1.0,47590.0,31.7618778,-106.4850217
38423,WITHDRAWN,1.0,51376.0,40.7003793,-73.5929056
38424,WITHDRAWN,0.0,61651.0,39.66203970000001,-75.5668166
38425,DENIED,1.0,84240.0,37.5407246,-77.4360481
38426,CERTIFIED-WITHDRAWN,0.0,49400.0,33.7489954,-84.3879824
38427,DENIED,1.0,100068800.0,25.7616798,-80.1917902
38428,CERTIFIED,1.0,121202.0,40.7127837,-74.00594129999998
38429,CERTIFIED,1.0,98987.2,32.715738,-117.1610838
38430,CERTIFIED,1.0,66685.0,29.4241219,-98.4936282
38431,CERTIFIED-WITHDRAWN,1.0,80433.6,40.5187154,-74.4120953
38432,CERTIFIED-WITHDRAWN,1.0,97802.0,38.6779591,-121.17605829999998
38433,CERTIFIED,1.0,86486.4,39.6837226,-75.7496572
38434,CERTIFIED,1.0,105352.0,29.9716905,-95.6937856
38435,CERTIFIED-WITHDRAWN,1.0,64022.4,41.8003049,-73.1211715
38436,DENIED,1.0,69451.0,40.7127837,-74.00594129999998
38437,WITHDRAWN,1.0,89980.8,37.7749295,-122.4194155
38438,DENIED,1.0,81765.0,38.9071923,-77.03687070000002
38439,WITHDRAWN,1.0,78832.0,35.2270869,-80.8431267
38440,DENIED,1.0,46530.0,40.8928771,-73.9726381
38441,WITHDRAWN,1.0,67413.0,44.80413220000001,-93.1668858
38442,WITHDRAWN,0.0,60029.0,37.5296593,-122.0402399
38443,CERTIFIED,0.0,53706.0,42.0333607,-88.0834059
38444,DENIED,1.0,59758.0,25.7616798,-80.1917902
38445,DENIED,1.0,35360.0,40.7439905,-74.0323626
38446,CERTIFIED-WITHDRAWN,1.0,60000.0,37.7749295,-122.4194155
38447,WITHDRAWN,0.0,56306.0,32.7554883,-97.3307658
38448,DENIED,0.0,132475.2,38.5126456,-90.4429881
38449,CERTIFIED,1.0,71000.0,37.7749295,-122.4194155
38450,DENIED,1.0,64459.0,39.0839973,-77.1527578
38451,DENIED,1.0,88085920.0,39.2903848,-76.6121893
38452,CERTIFIED,1.0,48755.0,39.733936,-90.2290098
38453,CERTIFIED,0.0,38729.6,37.948544,-91.7715303
38454,WITHDRAWN,0.0,62192.0,38.5815719,-121.4943996
38455,CERTIFIED,1.0,67621.0,38.8942786,-77.4310992
38456,WITHDRAWN,0.0,57658.0,42.8864468,-78.8783689
38457,DENIED,0.0,59259.2,32.715738,-117.1610838
38458,WITHDRAWN,0.0,51917.0,25.8195424,-80.3553302
38459,CERTIFIED-WITHDRAWN,0.0,35440.0,43.07305170000001,-89.4012302
38460,WITHDRAWN,1.0,59550.0,40.7878788,-74.0143064
38461,CERTIFIED-WITHDRAWN,1.0,60258.0,39.1429081,-94.5729781
38462,CERTIFIED-WITHDRAWN,1.0,70429.0,42.732535,-84.55553470000002
38463,CERTIFIED-WITHDRAWN,1.0,81016.0,33.0198431,-96.6988856
38464,CERTIFIED-WITHDRAWN,1.0,81453.0,40.7830603,-73.9712488
